"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"The Carbon War Room, 2012. Unlocking Fuel-Saving technologies in Trucking and Fleets",https://rmi.org/wp-content/uploads/2017/04/Unlocking-Fuel-Saving-Technologies-in-Trucking-and-Fleets-Carbon-War-Room_0.pdf,OECD90,USA,3 - For Profit,2010,,6.5,mpg,37424.72224795046,Liter/ million tonne-kms,,,
"Schroten, A., Warringa, G. E. A., & Bles, M. (2012). Marginal Abatement Cost Curves for Heavy Duty Vehicles: Background Report. CE Delft.",http://ec.europa.eu/clima/policies/transport/vehicles/heavy/docs/hdv_2012_co2_abatement_cost_curves_en.pdf,OECD90,EU,3 - For Profit,2012,,30.6,l/100km,31646.750628697977,Liter/ million tonne-kms,,,
"Smart Freight Centre, 2014. State of Play: Green Freight in Asia",http://www.nucms.nl/tpl/smart-freight-centre/upload/SFC_State%20of%20Play_Green%20Freight%20in%20Asia.pdf,Asia (Sans Japan),China,3 - For Profit,2014,,3.34,km/l,30964.297511543562,Liter/ million tonne-kms,,,
"Smart Freight Centre, 2014. State of Play: Green Freight in Asia",http://www.nucms.nl/tpl/smart-freight-centre/upload/SFC_State%20of%20Play_Green%20Freight%20in%20Asia.pdf,Asia (Sans Japan),India,3 - For Profit,2014,,2.89,km/l,35785.72791991539,Liter/ million tonne-kms,,,
"IEA,2012. Technology Roadmap: Fuel Economy of Road Vehicles (average of 36&40L/100km)",https://www.iea.org/publications/freepublications/publication/Fuel_Economy_2012_WEB.pdf,OECD90,USA,2 - Public Sector/ Multilateral Agency,2012,,38.0,l/100km,39299.886401651085,Liter/ million tonne-kms,,,
"IEA,2012. Technology Roadmap: Fuel Economy of Road Vehicles (average of 36&40L/100km)",https://www.iea.org/publications/freepublications/publication/Fuel_Economy_2012_WEB.pdf,OECD90,EU,2 - Public Sector/ Multilateral Agency,2012,,32.5,l/100km,33611.744948780535,Liter/ million tonne-kms,,,
"Muncreif & Sharpe, 2015. Overview of the heavy-duty vehicle market and CO2 emissions in the European Union. Working Paper 2015-6, Table 8",http://www.theicct.org/sites/default/files/publications/ICCT_HDV_FC_lit-review_20150209.pdf,OECD90,EU,5 - Not Verified,2015,,37.1,l/100km,38369.099618454085,Liter/ million tonne-kms,,,
"Muncreif & Sharpe, 2015. Overview of the heavy-duty vehicle market and CO2 emissions in the European Union. Working Paper 2015-6, Table 8",http://www.theicct.org/sites/default/files/publications/ICCT_HDV_FC_lit-review_20150209.pdf,OECD90,EU,5 - Not Verified,2015,,36.4,l/100km,37645.15434263419,Liter/ million tonne-kms,,,
"Muncreif & Sharpe, 2015. Overview of the heavy-duty vehicle market and CO2 emissions in the European Union. Working Paper 2015-6, Table 9",http://www.theicct.org/sites/default/files/publications/ICCT_HDV_FC_lit-review_20150209.pdf,Asia (Sans Japan),China,5 - Not Verified,2015,,43.5,l/100km,44988.027854521635,Liter/ million tonne-kms,,,
"Muncreif & Sharpe, 2015. Overview of the heavy-duty vehicle market and CO2 emissions in the European Union. Working Paper 2015-6, Table 9",http://www.theicct.org/sites/default/files/publications/ICCT_HDV_FC_lit-review_20150209.pdf,Asia (Sans Japan),China,5 - Not Verified,2015,,47.0,l/100km,48607.754233621075,Liter/ million tonne-kms,,,
"Drew Kodjak & Ben Sharpe & Oscar Delgado, 2015. ""Evolution of heavy-duty vehicle fuel efficiency policies in major markets,"" Mitigation and Adaptation Strategies for Global Change, Springer, vol. 20(5), pages 755-775, June.",https://link.springer.com/article/10.1007%2Fs11027-015-9632-5,OECD90,Japan,1  - Peer Reviewed,2015,,15.2,km/l,6803.99695319444,Liter/ million tonne-kms,,,
"Muncreif & Sharpe, 2015. Overview of the heavy-duty vehicle market and CO2 emissions in the European Union. Working Paper 2015-6",http://www.theicct.org/sites/default/files/publications/ICCT_EU-HDV_mkt-analysis_201512.pdf,OECD90,EU,5 - Not Verified,2015,,36.0,l/100km,37231.471327879975,Liter/ million tonne-kms,,,
North American Council for Freight Efficiency ,,OECD90,North America,,2016,,6.1,mpg,39878.80239535706,Liter/ million tonne-kms,,,
