"SOURCE ID: Author/Org, Date, Info",Link,World / Drawdown Region,Specific Geographic Location,Source Validation Code,Year / Date,License Code,Raw Data Input,Original Units,Conversion calculation,Common Units,Weight,Assumptions,Exclude Data?
"Garner, G.",http://www.worldwatch.org/node/6456,OECD90,USA,,2010,,50000000.0,US$2010,13625000.000000002,US2014$/bike lane km/ car lane km,,,
San Francisco Bicycle Coalition ,http://www.sfbike.org/news/biking-by-the-numbers/,OECD90,"San Francisco, CA",,2014,,571066667.0,US$2014/mile,88711093.93019764,US2014$/bike lane km/ car lane km,,,
US DOT (as referenced in the VTPI),http://www.vtpi.org/tca/tca0506.pdf. P. 8,OECD90,USA,,2005,,10000000.0,US$2005/mile,1879647.8565179352,US2014$/bike lane km/ car lane km,,,
US DOT (as referenced in the VTPI),http://www.vtpi.org/tca/tca0506.pdf. P. 8,OECD90,USA,,2005,,3173000.0,US$2000/mile,675276.6965919032,US2014$/bike lane km/ car lane km,,,
Florida DOT (as referenced in the VTPI),http://www.vtpi.org/tca/tca0506.pdf. P. 10,OECD90,Florida,,2003,,5384563.0,US$2007/mile,953556.514331305,US2014$/bike lane km/ car lane km,,,
"Doll, C. and Essen, H. ",http://ec.europa.eu/transport/themes/sustainable/studies/doc/2008_road_infrastructure_costs_and_revenues.pdf ,OECD90,"Austria, Germany, Italy, Spain and France",,2008,,700000.0,2008 Euros,283244.5,US2014$/bike lane km/ car lane km,,,
Florida DOT (as referenced in the VTPI),http://www.vtpi.org/tca/tca0506.pdf. P. 10,OECD90,Florida,,2003,,4765100.0,US$2003/centerlane mile,954888.9174719637,US2014$/bike lane km/ car lane km,,,
Florida DOT (as referenced in the VTPI),http://www.vtpi.org/tca/tca0506.pdf. P. 15,OECD90,Florida,,2003,,2821800.0,US$2003/centerlane mile,565466.7367573371,US2014$/bike lane km/ car lane km,,,
Virginia DOT,http://www.virginiadot.org/business/Gasb34-methodology.asp,OECD90,Virginia,,2000,,779775.0,US$2000/ mile,165951.42958870198,US2014$/bike lane km/ car lane km,,,
World Bank Reports,http://www.worldbank.org/transport/roads/c&m_docs/kmcosts.pdf,World,,,2000,,866000.0,US$2000/km,296605.0,US2014$/bike lane km/ car lane km,,,
America Economia,http://www.americaeconomia.com/politica-sociedad/politica/ministro-de-transportes-del-peru-el-reto-para-proxima-gestion-sera-comple,Latin America,Peru,,2011,,900000.0,US$2011/km,236250.0,US2014$/bike lane km/ car lane km,,,
African Roads Revolution,http://www.roadsevolution.com/news-and-media/media-centre/news/item/in-nigeria-a-kilometre-of-road-costs-n1bn-against-world-bank-s-n238m-benchmark,Middle East and Africa,South Africa,,2014,,194000.0,US$2014/km,48500.0,US2014$/bike lane km/ car lane km,,,
African Roads Revolution,http://www.roadsevolution.com/news-and-media/media-centre/news/item/in-nigeria-a-kilometre-of-road-costs-n1bn-against-world-bank-s-n238m-benchmark,Middle East and Africa,Nigeria,,2014,,234000000.0,Nigerian Naira/km,339592.5,US2014$/bike lane km/ car lane km,,,
